filename,width,height,class,xmin,ymin,xmax,ymax
Toilet-395-_jpg.rf.baea6b0b85960d4bb463ccb48426ce9b.jpg,640,640,Faucet,536,338,606,447
Toilet-126-_jpg.rf.bb7a14afe7cfbc5839c0f26c40ae610d.jpg,640,640,Toilet Sink,154,332,297,387
Toilet-126-_jpg.rf.bb7a14afe7cfbc5839c0f26c40ae610d.jpg,640,640,Water Heater,328,188,373,254
Toilet-126-_jpg.rf.bb7a14afe7cfbc5839c0f26c40ae610d.jpg,640,640,Toilet,276,393,376,512
Toilet-126-_jpg.rf.bb7a14afe7cfbc5839c0f26c40ae610d.jpg,640,640,Exhaust Fan,552,182,629,235
Toilet-126-_jpg.rf.bb7a14afe7cfbc5839c0f26c40ae610d.jpg,640,640,Toilet,227,335,297,359
Toilet-126-_jpg.rf.bb7a14afe7cfbc5839c0f26c40ae610d.jpg,640,640,Bathtub,290,375,571,556
Toilet-107-_jpg.rf.bb2e7e3f5cb99eac4f5ec6c3f3454627.jpg,640,640,Bathtub,258,344,498,608
Toilet-107-_jpg.rf.bb2e7e3f5cb99eac4f5ec6c3f3454627.jpg,640,640,Toilet,190,345,354,631
Toilet-107-_jpg.rf.bb2e7e3f5cb99eac4f5ec6c3f3454627.jpg,640,640,Toilet Sink,12,449,199,636

169_jpg.rf.bb689f4a64b8be05ddedc694558bef50.jpg,640,640,Stove,211,354,316,407
169_jpg.rf.bb689f4a64b8be05ddedc694558bef50.jpg,640,640,Exhaust Hood,169,188,287,237
169_jpg.rf.bb689f4a64b8be05ddedc694558bef50.jpg,640,640,Cupboard,210,393,391,632
169_jpg.rf.bb689f4a64b8be05ddedc694558bef50.jpg,640,640,Cupboard,169,88,331,208
169_jpg.rf.bb689f4a64b8be05ddedc694558bef50.jpg,640,640,Sink,334,392,446,452
169_jpg.rf.bb689f4a64b8be05ddedc694558bef50.jpg,640,640,Faucet,388,327,434,407
Toilet-113-_jpg.rf.bb9f72d40dab050f6ad6bdb5d8ce1559.jpg,640,640,Toilet Sink,468,367,640,464
Toilet-113-_jpg.rf.bb9f72d40dab050f6ad6bdb5d8ce1559.jpg,640,640,Water Cubicle,0,81,318,599
Toilet-113-_jpg.rf.bb9f72d40dab050f6ad6bdb5d8ce1559.jpg,640,640,Toilet,263,362,460,568
Toilet-113-_jpg.rf.bb9f72d40dab050f6ad6bdb5d8ce1559.jpg,640,640,Exhaust Fan,382,148,447,198

Kitchen-43-_jpg.rf.bbb86d23184dba49f3125273bd18dd7d.jpg,640,640,Stove,0,336,179,469
Kitchen-43-_jpg.rf.bbb86d23184dba49f3125273bd18dd7d.jpg,640,640,Sink,360,244,526,288
Kitchen-43-_jpg.rf.bbb86d23184dba49f3125273bd18dd7d.jpg,640,640,Exhaust Hood,0,10,277,67
Kitchen-43-_jpg.rf.bbb86d23184dba49f3125273bd18dd7d.jpg,640,640,Stove,61,297,347,409
Kitchen-43-_jpg.rf.bbb86d23184dba49f3125273bd18dd7d.jpg,640,640,Oven,70,462,320,640

Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Oven,205,377,252,499
Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Sink,367,323,450,339
Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Fridge,476,78,640,628
Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Oven,499,360,616,475
Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Cupboard,37,409,218,640
Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Oven,208,381,249,503
Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Cupboard,348,322,480,582
Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Cupboard,406,76,513,275
Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Exhaust Hood,103,268,207,284
Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Stove,105,349,236,400
Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Oven,1,129,120,607
Kitchen-341-_jpg.rf.bbbd6f06b3d5d91e2025946c1ff25ebb.jpg,640,640,Faucet,409,297,439,334
img_wm_revamp-89-_jpg.rf.bb64b70521084cfa8b57f564c3f81b1e.jpg,640,640,Bed Frame,12,304,280,486
img_wm_revamp-89-_jpg.rf.bb64b70521084cfa8b57f564c3f81b1e.jpg,640,640,Windowsill,0,167,133,307

Toilet-363-_jpg.rf.bc2a3f13d4fabfe9df2d9132a3f14df1.jpg,640,640,Toilet,11,348,195,615
Toilet-363-_jpg.rf.bc2a3f13d4fabfe9df2d9132a3f14df1.jpg,640,640,Toilet Sink,339,369,615,482
Kitchen-379-_jpg.rf.bad4956a7d65f112c57a7649e7c96b78.jpg,640,640,Sink,353,280,464,346
Kitchen-379-_jpg.rf.bad4956a7d65f112c57a7649e7c96b78.jpg,640,640,Faucet,400,241,425,297
Kitchen-379-_jpg.rf.bad4956a7d65f112c57a7649e7c96b78.jpg,640,640,Cupboard,0,11,231,225
Kitchen-379-_jpg.rf.bad4956a7d65f112c57a7649e7c96b78.jpg,640,640,Exhaust Hood,0,157,270,312
Kitchen-379-_jpg.rf.bad4956a7d65f112c57a7649e7c96b78.jpg,640,640,Cupboard,0,9,234,219
Kitchen-379-_jpg.rf.bad4956a7d65f112c57a7649e7c96b78.jpg,640,640,Stove,92,403,298,638
Kitchen-379-_jpg.rf.bad4956a7d65f112c57a7649e7c96b78.jpg,640,640,Exhaust Hood,0,163,264,304
Kitchen-379-_jpg.rf.bad4956a7d65f112c57a7649e7c96b78.jpg,640,640,Stove,92,395,298,638
Kitchen-379-_jpg.rf.bad4956a7d65f112c57a7649e7c96b78.jpg,640,640,Sink,294,278,457,335
Kitchen-379-_jpg.rf.bad4956a7d65f112c57a7649e7c96b78.jpg,640,640,Cupboard,297,315,445,479
Kitchen-203-_jpg.rf.bbca10383f4d7d4a6aa9a2bde9133d18.jpg,640,640,Exhaust Hood,150,150,295,265
Kitchen-203-_jpg.rf.bbca10383f4d7d4a6aa9a2bde9133d18.jpg,640,640,Sink,34,432,152,516
Kitchen-203-_jpg.rf.bbca10383f4d7d4a6aa9a2bde9133d18.jpg,640,640,Cupboard,181,442,289,611
Kitchen-203-_jpg.rf.bbca10383f4d7d4a6aa9a2bde9133d18.jpg,640,640,Faucet,3,378,90,429


200_jpg.rf.bbe400c2e74f527b537e87e2b93973ab.jpg,640,640,Stove,287,398,624,616
200_jpg.rf.bbe400c2e74f527b537e87e2b93973ab.jpg,640,640,Cupboard,179,367,433,639
200_jpg.rf.bbe400c2e74f527b537e87e2b93973ab.jpg,640,640,Exhaust Hood,272,0,590,124
200_jpg.rf.bbe400c2e74f527b537e87e2b93973ab.jpg,640,640,Faucet,271,275,317,346
200_jpg.rf.bbe400c2e74f527b537e87e2b93973ab.jpg,640,640,Sink,207,346,333,404
50_jpg.rf.bc4e2cfccad27d31e9d5f3694133dacd.jpg,640,640,Stove,385,310,419,332
50_jpg.rf.bc4e2cfccad27d31e9d5f3694133dacd.jpg,640,640,Stove,346,313,382,331
50_jpg.rf.bc4e2cfccad27d31e9d5f3694133dacd.jpg,640,640,Oven,336,350,431,425
50_jpg.rf.bc4e2cfccad27d31e9d5f3694133dacd.jpg,640,640,Oven,24,262,161,465
50_jpg.rf.bc4e2cfccad27d31e9d5f3694133dacd.jpg,640,640,Cupboard,277,65,585,240
50_jpg.rf.bc4e2cfccad27d31e9d5f3694133dacd.jpg,640,640,Exhaust Hood,335,223,423,241
50_jpg.rf.bc4e2cfccad27d31e9d5f3694133dacd.jpg,640,640,Faucet,600,291,640,350
50_jpg.rf.bc4e2cfccad27d31e9d5f3694133dacd.jpg,640,640,Sink,525,373,640,479
156_jpg.rf.bc795cea55b19c2a112c94b38dff19e8.jpg,640,640,Fridge,327,26,623,636
156_jpg.rf.bc795cea55b19c2a112c94b38dff19e8.jpg,640,640,Washing Machine,89,386,328,632
156_jpg.rf.bc795cea55b19c2a112c94b38dff19e8.jpg,640,640,Cupboard,0,0,316,191




img_wm_revamp-28-_jpg.rf.bc7de24136300d6e67b9fc695a66f5c2.jpg,640,640,Closet,138,1,394,640
Toilet-401-_jpg.rf.bca5f347ca57acc2ab09f31750da13cf.jpg,640,640,Toilet,409,357,585,630
Toilet-401-_jpg.rf.bca5f347ca57acc2ab09f31750da13cf.jpg,640,640,Toilet Sink,11,417,200,619
t4_jpg.rf.bc5766c3b478bd72db3bd351882906a0.jpg,640,640,Water Cubicle,10,101,434,427
t4_jpg.rf.bc5766c3b478bd72db3bd351882906a0.jpg,640,640,Toilet,379,345,595,557
t4_jpg.rf.bc5766c3b478bd72db3bd351882906a0.jpg,640,640,Exhaust Fan,243,104,303,149
t4_jpg.rf.bc5766c3b478bd72db3bd351882906a0.jpg,640,640,Water Heater,89,131,181,228
t4_jpg.rf.bc5766c3b478bd72db3bd351882906a0.jpg,640,640,Toilet Sink,572,352,626,423
Kitchen-357-_jpg.rf.bc31e0905eded49e568497e67bb8e8e9.jpg,640,640,Stove,0,284,185,390
Kitchen-357-_jpg.rf.bc31e0905eded49e568497e67bb8e8e9.jpg,640,640,Exhaust Hood,0,52,151,103
Kitchen-357-_jpg.rf.bc31e0905eded49e568497e67bb8e8e9.jpg,640,640,Sink,575,286,615,375
Kitchen-357-_jpg.rf.bc31e0905eded49e568497e67bb8e8e9.jpg,640,640,Oven,213,303,282,444
Kitchen-357-_jpg.rf.bc31e0905eded49e568497e67bb8e8e9.jpg,640,640,Cupboard,12,321,243,640

Room2-186-_jpg.rf.bd022647344a2868fb8b73c654748575.jpg,640,640,Bed Frame,147,329,597,638
188_jpg.rf.bc2fc683c020cc0815450f44e920feca.jpg,640,640,Stove,242,252,316,327
188_jpg.rf.bc2fc683c020cc0815450f44e920feca.jpg,640,640,Exhaust Hood,252,34,304,64
188_jpg.rf.bc2fc683c020cc0815450f44e920feca.jpg,640,640,Sink,366,236,449,264
188_jpg.rf.bc2fc683c020cc0815450f44e920feca.jpg,640,640,Faucet,401,156,426,243
188_jpg.rf.bc2fc683c020cc0815450f44e920feca.jpg,640,640,Cupboard,245,273,471,632
188_jpg.rf.bc2fc683c020cc0815450f44e920feca.jpg,640,640,Fridge,102,168,190,623
188_jpg.rf.bc2fc683c020cc0815450f44e920feca.jpg,640,640,Washing Machine,191,395,258,631
Room2-175-_jpg.rf.bc83aadd0817b6b093cacfe62370ec5c.jpg,640,640,AC,393,65,491,127
Room2-175-_jpg.rf.bc83aadd0817b6b093cacfe62370ec5c.jpg,640,640,Windowsill,203,149,479,330

t152_jpg.rf.bd1aaaa27da3ac7b75d691b60f8d4ed2.jpg,640,640,Faucet,23,438,114,600
t152_jpg.rf.bd1aaaa27da3ac7b75d691b60f8d4ed2.jpg,640,640,Toilet Sink,27,421,226,640
t152_jpg.rf.bd1aaaa27da3ac7b75d691b60f8d4ed2.jpg,640,640,Toilet,262,284,360,640
t152_jpg.rf.bd1aaaa27da3ac7b75d691b60f8d4ed2.jpg,640,640,Bathtub,380,352,408,594
Toilet-173-_jpg.rf.bcee650653e8809791c8fa9a0d37ca27.jpg,640,640,Exhaust Fan,89,112,164,171
Toilet-173-_jpg.rf.bcee650653e8809791c8fa9a0d37ca27.jpg,640,640,Water Heater,463,92,558,253
Toilet-173-_jpg.rf.bcee650653e8809791c8fa9a0d37ca27.jpg,640,640,Toilet,306,361,449,553
Toilet-173-_jpg.rf.bcee650653e8809791c8fa9a0d37ca27.jpg,640,640,Toilet Sink,83,528,272,640
Toilet-173-_jpg.rf.bcee650653e8809791c8fa9a0d37ca27.jpg,640,640,Water Cubicle,382,14,605,570

Toilet-206-_jpg.rf.bbdfe1ab3f8c4541426fcb70704837cd.jpg,640,640,Toilet,323,469,471,640
Toilet-206-_jpg.rf.bbdfe1ab3f8c4541426fcb70704837cd.jpg,640,640,Water Heater,328,157,397,286
Toilet-206-_jpg.rf.bbdfe1ab3f8c4541426fcb70704837cd.jpg,640,640,Washing Machine,20,432,236,632
Toilet-206-_jpg.rf.bbdfe1ab3f8c4541426fcb70704837cd.jpg,640,640,Exhaust Fan,452,78,561,200
Toilet-206-_jpg.rf.bbdfe1ab3f8c4541426fcb70704837cd.jpg,640,640,Water Cubicle,168,3,443,640
93_jpg.rf.bd6d077fa33a577fceac3461d134520b.jpg,640,640,Cupboard,219,102,565,292
93_jpg.rf.bd6d077fa33a577fceac3461d134520b.jpg,640,640,Stove,371,399,555,438
93_jpg.rf.bd6d077fa33a577fceac3461d134520b.jpg,640,640,Cupboard,246,450,584,640
93_jpg.rf.bd6d077fa33a577fceac3461d134520b.jpg,640,640,Fridge,43,249,206,640
t14_jpg.rf.bb2ed5f775c850ffa74dbf9426be6cc3.jpg,640,640,Toilet Sink,388,457,616,574
t14_jpg.rf.bb2ed5f775c850ffa74dbf9426be6cc3.jpg,640,640,Faucet,521,390,617,476
t14_jpg.rf.bb2ed5f775c850ffa74dbf9426be6cc3.jpg,640,640,Toilet,99,407,405,636
t14_jpg.rf.bb2ed5f775c850ffa74dbf9426be6cc3.jpg,640,640,Faucet,452,388,516,457
155_jpg.rf.bd8395709d1021683173b0a2e5142462.jpg,640,640,Exhaust Hood,369,210,629,264
155_jpg.rf.bd8395709d1021683173b0a2e5142462.jpg,640,640,Cupboard,0,53,625,265
155_jpg.rf.bd8395709d1021683173b0a2e5142462.jpg,640,640,Cupboard,21,439,637,640
155_jpg.rf.bd8395709d1021683173b0a2e5142462.jpg,640,640,Sink,16,430,180,469
155_jpg.rf.bd8395709d1021683173b0a2e5142462.jpg,640,640,Faucet,7,380,79,443
155_jpg.rf.bd8395709d1021683173b0a2e5142462.jpg,640,640,Stove,339,392,638,436
Toilet-163-_jpg.rf.bd85dc34a00dbae0828cf107b3c85d6e.jpg,640,640,Toilet,221,439,494,640
Toilet-163-_jpg.rf.bd85dc34a00dbae0828cf107b3c85d6e.jpg,640,640,Bathtub,40,429,317,630
Toilet-163-_jpg.rf.bd85dc34a00dbae0828cf107b3c85d6e.jpg,640,640,Water Heater,148,212,251,328
Toilet-387-_jpg.rf.bd11163773b7033cc14fda5fcc5fe424.jpg,640,640,Faucet,7,370,81,424
Toilet-387-_jpg.rf.bd11163773b7033cc14fda5fcc5fe424.jpg,640,640,Toilet Sink,9,412,166,504
Toilet-387-_jpg.rf.bd11163773b7033cc14fda5fcc5fe424.jpg,640,640,Toilet,200,383,441,635
Toilet-387-_jpg.rf.bd11163773b7033cc14fda5fcc5fe424.jpg,640,640,Water Cubicle,328,0,640,600
Toilet-20-_jpg.rf.bdfa0d0179abb1f5db1e8688528f4e69.jpg,640,640,Exhaust Fan,253,129,324,191
Toilet-20-_jpg.rf.bdfa0d0179abb1f5db1e8688528f4e69.jpg,640,640,Toilet Sink,0,548,150,630
Toilet-20-_jpg.rf.bdfa0d0179abb1f5db1e8688528f4e69.jpg,640,640,Toilet,281,451,442,640
Toilet-20-_jpg.rf.bdfa0d0179abb1f5db1e8688528f4e69.jpg,640,640,Water Cubicle,447,83,623,640
Toilet-91-_jpg.rf.bd3f918e1c2e8e8ddab1bbf829372980.jpg,640,640,Toilet,65,340,271,580
Toilet-91-_jpg.rf.bd3f918e1c2e8e8ddab1bbf829372980.jpg,640,640,Bathtub,211,395,475,640
t116_jpg.rf.bde1e14f49965f224281875d5397af91.jpg,640,640,Faucet,449,301,514,349
t116_jpg.rf.bde1e14f49965f224281875d5397af91.jpg,640,640,Toilet,3,356,218,557
t116_jpg.rf.bde1e14f49965f224281875d5397af91.jpg,640,640,Toilet Sink,305,328,622,460



Toilet-390-_jpg.rf.be2340c0c54dac239e2f8adcff7aa50f.jpg,640,640,Bathtub,319,61,640,401
Toilet-390-_jpg.rf.be2340c0c54dac239e2f8adcff7aa50f.jpg,640,640,Toilet,186,227,451,419
Kitchen-336-_jpg.rf.be9683a338fc06728be30f61b5f291a4.jpg,640,640,Sink,286,308,406,361
Kitchen-336-_jpg.rf.be9683a338fc06728be30f61b5f291a4.jpg,640,640,Faucet,337,275,354,324
Kitchen-336-_jpg.rf.be9683a338fc06728be30f61b5f291a4.jpg,640,640,Fridge,98,157,224,458
Kitchen-336-_jpg.rf.be9683a338fc06728be30f61b5f291a4.jpg,640,640,Cupboard,217,323,369,504
Kitchen-336-_jpg.rf.be9683a338fc06728be30f61b5f291a4.jpg,640,640,Cupboard,352,0,459,168
Kitchen-336-_jpg.rf.be9683a338fc06728be30f61b5f291a4.jpg,640,640,Cupboard,199,41,273,214
Kitchen-336-_jpg.rf.be9683a338fc06728be30f61b5f291a4.jpg,640,640,Microwave,359,194,435,255
Kitchen-336-_jpg.rf.be9683a338fc06728be30f61b5f291a4.jpg,640,640,Stove,409,521,639,637
Kitchen-336-_jpg.rf.be9683a338fc06728be30f61b5f291a4.jpg,640,640,Exhaust Hood,431,0,640,166

Toilet-8-_jpg.rf.bd734b716a64e0b4da0b949d40e30ef6.jpg,640,640,Exhaust Fan,22,140,116,204
Toilet-8-_jpg.rf.bd734b716a64e0b4da0b949d40e30ef6.jpg,640,640,Toilet,185,347,401,530
Toilet-8-_jpg.rf.bd734b716a64e0b4da0b949d40e30ef6.jpg,640,640,Toilet Sink,361,357,564,470
Toilet-8-_jpg.rf.bd734b716a64e0b4da0b949d40e30ef6.jpg,640,640,Faucet,479,339,532,379
Toilet-176-_jpg.rf.be02d9962a4bc7352aca5208ebe11e22.jpg,640,640,Toilet Sink,354,345,503,438
Toilet-176-_jpg.rf.be02d9962a4bc7352aca5208ebe11e22.jpg,640,640,Toilet,193,346,288,499
Toilet-176-_jpg.rf.be02d9962a4bc7352aca5208ebe11e22.jpg,640,640,Exhaust Fan,202,173,236,198
Toilet-319-_jpg.rf.be4df2e76b814cf438e6f1913f3f755d.jpg,640,640,Toilet,220,345,484,588
Toilet-319-_jpg.rf.be4df2e76b814cf438e6f1913f3f755d.jpg,640,640,Toilet Sink,485,383,629,523
Toilet-319-_jpg.rf.be4df2e76b814cf438e6f1913f3f755d.jpg,640,640,Bathtub,0,381,353,559

Toilet-263-_jpg.rf.bea0bf2847592b19c6b264f185a70103.jpg,640,640,Toilet Sink,379,346,640,551
Toilet-263-_jpg.rf.bea0bf2847592b19c6b264f185a70103.jpg,640,640,Toilet,84,339,233,591
Toilet-263-_jpg.rf.bea0bf2847592b19c6b264f185a70103.jpg,640,640,Exhaust Fan,125,85,198,138
Toilet-263-_jpg.rf.bea0bf2847592b19c6b264f185a70103.jpg,640,640,Water Cubicle,203,4,591,639
Kitchen-302-_jpg.rf.beb283909a2361cd72e7c21927bce4e1.jpg,640,640,Faucet,375,313,411,352
Kitchen-302-_jpg.rf.beb283909a2361cd72e7c21927bce4e1.jpg,640,640,Sink,354,351,431,376
Kitchen-302-_jpg.rf.beb283909a2361cd72e7c21927bce4e1.jpg,640,640,Exhaust Hood,517,205,640,245
Kitchen-302-_jpg.rf.beb283909a2361cd72e7c21927bce4e1.jpg,640,640,Stove,468,392,635,637
Kitchen-302-_jpg.rf.beb283909a2361cd72e7c21927bce4e1.jpg,640,640,Cupboard,212,365,517,638
172_jpg.rf.beb2dbbee16f4e0a1670859645c177b7.jpg,640,640,Toilet Sink,497,531,607,634
172_jpg.rf.beb2dbbee16f4e0a1670859645c177b7.jpg,640,640,Bathtub,74,413,498,617

7_jpg.rf.be228e1f878f74984057ae61efed8b88.jpg,640,640,Sink,325,338,380,359
7_jpg.rf.be228e1f878f74984057ae61efed8b88.jpg,640,640,Oven,78,337,214,424
7_jpg.rf.be228e1f878f74984057ae61efed8b88.jpg,640,640,Stove,82,280,212,304
7_jpg.rf.be228e1f878f74984057ae61efed8b88.jpg,640,640,Exhaust Hood,72,12,240,197
7_jpg.rf.be228e1f878f74984057ae61efed8b88.jpg,640,640,Cupboard,227,96,290,234
7_jpg.rf.be228e1f878f74984057ae61efed8b88.jpg,640,640,Cupboard,388,149,484,353
7_jpg.rf.be228e1f878f74984057ae61efed8b88.jpg,640,640,Oven,368,233,436,343
7_jpg.rf.be228e1f878f74984057ae61efed8b88.jpg,640,640,Sink,254,295,334,309
7_jpg.rf.be228e1f878f74984057ae61efed8b88.jpg,640,640,Faucet,283,258,309,301
7_jpg.rf.be228e1f878f74984057ae61efed8b88.jpg,640,640,Faucet,366,300,394,353
Kitchen-239-_jpg.rf.beb4dc65ccdc4a4db6f872628713f551.jpg,640,640,Fridge,17,37,272,640
Kitchen-239-_jpg.rf.beb4dc65ccdc4a4db6f872628713f551.jpg,640,640,Cupboard,168,15,428,252
Kitchen-239-_jpg.rf.beb4dc65ccdc4a4db6f872628713f551.jpg,640,640,Cupboard,356,452,492,591
Kitchen-239-_jpg.rf.beb4dc65ccdc4a4db6f872628713f551.jpg,640,640,Stove,362,386,454,438
Kitchen-239-_jpg.rf.beb4dc65ccdc4a4db6f872628713f551.jpg,640,640,Exhaust Hood,348,220,443,273
Kitchen-239-_jpg.rf.beb4dc65ccdc4a4db6f872628713f551.jpg,640,640,Faucet,287,350,310,398
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Fridge,507,188,636,625
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Microwave,305,455,513,603
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Washing Machine,188,422,322,615
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Exhaust Hood,202,109,472,319
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Exhaust Fan,0,171,53,217
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Sink,5,391,196,478
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Microwave,309,458,507,601
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Stove,228,389,439,446
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Exhaust Hood,210,124,470,288
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Cupboard,10,419,185,587
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Fridge,512,194,636,623
Kitchen-373-_jpg.rf.bd8cff87f351b4b87885d6a88f790435.jpg,640,640,Sink,7,407,149,465

Toilet-467-_jpg.rf.be00c621e0ce798e24ac683df9f67400.jpg,640,640,Toilet,452,280,637,640
Toilet-467-_jpg.rf.be00c621e0ce798e24ac683df9f67400.jpg,640,640,Toilet Sink,8,268,341,446
Toilet-467-_jpg.rf.be00c621e0ce798e24ac683df9f67400.jpg,640,640,Faucet,92,213,148,320

Kitchen-116-_jpg.rf.be62b2349bab6e73fe0c83f40388fd5c.jpg,640,640,Stove,333,343,403,363
Kitchen-116-_jpg.rf.be62b2349bab6e73fe0c83f40388fd5c.jpg,640,640,Sink,305,344,349,356
Kitchen-116-_jpg.rf.be62b2349bab6e73fe0c83f40388fd5c.jpg,640,640,Cupboard,250,361,423,509
Kitchen-116-_jpg.rf.be62b2349bab6e73fe0c83f40388fd5c.jpg,640,640,Cupboard,159,70,484,301
Kitchen-116-_jpg.rf.be62b2349bab6e73fe0c83f40388fd5c.jpg,640,640,Exhaust Hood,321,221,404,265
Kitchen-81-_jpg.rf.becba00ce55ce2f7a3311610d10696b3.jpg,640,640,Cupboard,173,457,475,640
Kitchen-81-_jpg.rf.becba00ce55ce2f7a3311610d10696b3.jpg,640,640,Microwave,37,0,285,114
Kitchen-81-_jpg.rf.becba00ce55ce2f7a3311610d10696b3.jpg,640,640,Stove,212,320,632,536


Toilet-460-_jpg.rf.bef4a9adaff8bf4be780c17e2e7b6042.jpg,640,640,Water Cubicle,110,5,350,529
Toilet-460-_jpg.rf.bef4a9adaff8bf4be780c17e2e7b6042.jpg,640,640,Toilet,301,333,468,541
Toilet-460-_jpg.rf.bef4a9adaff8bf4be780c17e2e7b6042.jpg,640,640,Toilet Sink,458,408,640,616
img_wm_revamp-8-_jpg.rf.bf031883f319156c028b4af98f7b4d48.jpg,640,640,AC,59,36,103,90
Kitchen-105-_jpg.rf.bebda234802b7452251c1335380361c1.jpg,640,640,Exhaust Hood,477,187,637,245
Kitchen-105-_jpg.rf.bebda234802b7452251c1335380361c1.jpg,640,640,Cupboard,169,0,637,245
Kitchen-105-_jpg.rf.bebda234802b7452251c1335380361c1.jpg,640,640,Cupboard,338,407,638,637
Kitchen-105-_jpg.rf.bebda234802b7452251c1335380361c1.jpg,640,640,Sink,237,427,342,473
Kitchen-105-_jpg.rf.bebda234802b7452251c1335380361c1.jpg,640,640,Stove,463,368,625,408
Kitchen-105-_jpg.rf.bebda234802b7452251c1335380361c1.jpg,640,640,Faucet,234,337,285,447

Toilet-356-_jpg.rf.be7d48f50a4dd9f47588c2ec7531790f.jpg,640,640,Toilet,204,331,333,555
Toilet-356-_jpg.rf.be7d48f50a4dd9f47588c2ec7531790f.jpg,640,640,Toilet Sink,327,344,534,433
Toilet-356-_jpg.rf.be7d48f50a4dd9f47588c2ec7531790f.jpg,640,640,Bathtub,2,351,277,568
Toilet-356-_jpg.rf.be7d48f50a4dd9f47588c2ec7531790f.jpg,640,640,Exhaust Fan,302,100,341,167
Toilet-313-_jpg.rf.bf1d1f29ec00f44413d897fb18ec795c.jpg,640,640,Toilet Sink,6,334,327,630
Toilet-313-_jpg.rf.bf1d1f29ec00f44413d897fb18ec795c.jpg,640,640,Toilet,354,329,495,640
Toilet-313-_jpg.rf.bf1d1f29ec00f44413d897fb18ec795c.jpg,640,640,Water Heater,410,14,572,241

Toilet-360-_jpg.rf.bf17f490605969d4342e9eb359d70be5.jpg,640,640,Exhaust Fan,62,139,154,204
Toilet-360-_jpg.rf.bf17f490605969d4342e9eb359d70be5.jpg,640,640,Toilet,136,391,290,587
Toilet-360-_jpg.rf.bf17f490605969d4342e9eb359d70be5.jpg,640,640,Toilet Sink,423,346,555,397
t45_jpg.rf.bf92884dd66508a84ab4078d3d2ae1de.jpg,640,640,Toilet,328,163,384,298
t45_jpg.rf.bf92884dd66508a84ab4078d3d2ae1de.jpg,640,640,Toilet Sink,422,129,561,294
t45_jpg.rf.bf92884dd66508a84ab4078d3d2ae1de.jpg,640,640,Water Cubicle,307,1,435,219
t45_jpg.rf.bf92884dd66508a84ab4078d3d2ae1de.jpg,640,640,Faucet,513,87,579,173
t45_jpg.rf.bf92884dd66508a84ab4078d3d2ae1de.jpg,640,640,Toilet,399,92,452,153

Kitchen-471-_jpg.rf.beb5ee540e98c067140bf319751aa498.jpg,640,640,Exhaust Hood,9,126,640,210
Kitchen-471-_jpg.rf.beb5ee540e98c067140bf319751aa498.jpg,640,640,Stove,0,343,383,441
Kitchen-471-_jpg.rf.beb5ee540e98c067140bf319751aa498.jpg,640,640,Stove,170,378,628,528
img_wm_revamp-2022-08-19T220533-816_jpg.rf.bf7e9f757abbf0eb06908c33e13a0446.jpg,640,640,AC,267,187,332,209
img_wm_revamp-2022-08-19T220533-816_jpg.rf.bf7e9f757abbf0eb06908c33e13a0446.jpg,640,640,Cupboard,403,337,540,545
Toilet-20-_jpg.rf.bf2a039eb14c3bf7b8e02e9c0ad57eff.jpg,640,640,Exhaust Fan,234,133,303,192
